bytes,kind,function,source,line,column,su_file
32,static,OQS_print_hex_string,/home/home/pqc/liboqs/tests/test_helpers.c,139,6,tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
32,static,OQS_KAT_PRNG_free,/home/home/pqc/liboqs/tests/test_helpers.c,128,6,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
32,static,OQS_print_hex_string,/home/home/pqc/liboqs/tests/test_helpers.c,139,6,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
32,static,test_wrapper,/home/home/pqc/liboqs/tests/test_sig.c,271,7,tests/CMakeFiles/test_sig.dir/test_sig.c.su
32,static,OQS_KAT_PRNG_free,/home/home/pqc/liboqs/tests/test_helpers.c,128,6,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
32,static,OQS_print_hex_string,/home/home/pqc/liboqs/tests/test_helpers.c,139,6,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
32,static,MLDSA_randombytes,/home/home/pqc/liboqs/tests/vectors_sig.c,209,13,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
32,static,SLHDSA_randombytes,/home/home/pqc/liboqs/tests/vectors_sig.c,228,13,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
32,static,prehash_id_from_string,/home/home/pqc/liboqs/tests/vectors_sig.c,277,5,tests/CMakeFiles/vectors_sig.dir/vectors_sig.c.su
32,static,main,/home/home/pqc/liboqs/tests/example_sig_stfl.c,123,5,tests/CMakeFiles/example_sig_stfl.dir/example_sig_stfl.c.su
32,static,OQS_KAT_PRNG_free,/home/home/pqc/liboqs/tests/test_helpers.c,128,6,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
32,static,OQS_print_hex_string,/home/home/pqc/liboqs/tests/test_helpers.c,139,6,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
32,static,main,/home/home/pqc/liboqs/tests/kat_sig.c,834,5,tests/CMakeFiles/kat_sig.dir/kat_sig.c.su
32,static,OQS_KAT_PRNG_free,/home/home/pqc/liboqs/tests/test_helpers.c,128,6,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
32,static,OQS_print_hex_string,/home/home/pqc/liboqs/tests/test_helpers.c,139,6,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
32,static,reset_secret_key,/home/home/pqc/liboqs/tests/speed_sig_stfl.c,29,26,tests/CMakeFiles/speed_sig_stfl.dir/speed_sig_stfl.c.su
32,static,print_hex,/home/home/pqc/liboqs/tests/test_hash.c,38,13,tests/CMakeFiles/test_hash.dir/test_hash.c.su
24,static,set_available_cpu_extensions,/home/home/pqc/liboqs/src/common/common.c,47,13,src/common/CMakeFiles/internal.dir/common.c.su
24,static,set_available_cpu_extensions,/home/home/pqc/liboqs/src/common/common.c,47,13,src/common/CMakeFiles/common.dir/common.c.su
24,static,br_aes_ct64_interleave_in,/home/home/pqc/liboqs/src/common/aes/aes_c.c,310,13,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
24,static,br_aes_ct64_interleave_in,/home/home/pqc/liboqs/src/common/aes/aes_c.c,310,13,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
24,static,KeccakP1600times4_ExtractLanesAll_avx2,/home/home/pqc/liboqs/src/common/sha3/xkcp_low/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c,326,6,src/common/sha3/xkcp_low/CMakeFiles/xkcp_low_keccakp_1600times4_avx2.dir/KeccakP-1600times4/avx2/KeccakP-1600-times4-SIMD256.c.su
24,static,PQCP_MLDSA_NATIVE_MLDSA44_C_poly_use_hint,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c,135,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/poly_kl.c.su
24,static,PQCP_MLDSA_NATIVE_MLDSA44_C_polyvecl_pointwise_acc_montgomery,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c,150,6,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/mldsa-native_ml-dsa-44_ref/mldsa/src/polyvec.c.su
24,static,PQCP_MLDSA_NATIVE_MLDSA44_X86_64_mld_rej_uniform_eta2_avx2,/home/home/pqc/liboqs/src/sig/ml_dsa/mldsa-native_ml-dsa-44_x86_64/mldsa/src/native/x86_64/src/rej_uniform_eta2_avx2.c,38,14,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_x86_64.dir/mldsa-native_ml-dsa-44_x86_64/mldsa/src/native/x86_64/src/rej_uniform_eta2_avx2.c.su
16,static,OQS_SIG_STFL_keypair,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1006,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
16,static,OQS_SIG_STFL_sign,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1023,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
16,static,OQS_SIG_STFL_verify,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1043,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
16,static,OQS_SIG_STFL_sigs_remaining,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1051,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
16,static,OQS_SIG_STFL_sigs_total,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1067,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
16,static,OQS_SIG_alg_is_enabled,/home/home/pqc/liboqs/src/sig/sig.c,253,13,src/CMakeFiles/oqs.dir/sig/sig.c.su
16,static,OQS_SIG_new,/home/home/pqc/liboqs/src/sig/sig.c,1657,18,src/CMakeFiles/oqs.dir/sig/sig.c.su
16,static,OQS_SIG_keypair,/home/home/pqc/liboqs/src/sig/sig.c,3062,20,src/CMakeFiles/oqs.dir/sig/sig.c.su
16,static,OQS_randombytes_switch_algorithm,/home/home/pqc/liboqs/src/common/rand/rand.c,42,20,src/common/CMakeFiles/common.dir/rand/rand.c.su
16,static,Keccak_X4_Dispatch,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,36,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
16,static,SHA3_shake256_x4_inc_init.part.0,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,220,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3x4.c.su
16,static,SHA3_shake256_x4_inc_init_avx512vl.part.0,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,98,1,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3x4.c.su
16,static,SHA3_shake256_inc_init_avx512vl.part.0,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,186,13,src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
16,static,Keccak_Dispatch,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,42,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
16,static,SHA3_shake256_inc_init.part.0,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,367,13,src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
16,static,oqs_aes128_load_iv_ni,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c,59,6,src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
16,static,oqs_aes256_load_iv_ni,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c,86,6,src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
16,static,oqs_aes256_load_iv_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,728,6,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
16,static,oqs_aes256_load_iv_u64_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,740,6,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
16,static,oqs_aes128_load_iv_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,761,6,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
16,static,oqs_aes128_load_iv_u64_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,773,6,src/common/CMakeFiles/common.dir/aes/aes_c.c.su
16,static,Keccak_X4_Dispatch,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,36,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
16,static,SHA3_shake256_x4_inc_init.part.0,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3x4.c,220,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3x4.c.su
16,static,SHA3_shake256_x4_inc_init_avx512vl.part.0,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3x4.c,98,1,src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3x4.c.su
16,static,SHA3_shake256_inc_init_avx512vl.part.0,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c,186,13,src/common/CMakeFiles/internal.dir/sha3/avx512vl_sha3.c.su
16,static,Keccak_Dispatch,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,42,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
16,static,SHA3_shake256_inc_init.part.0,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c,367,13,src/common/CMakeFiles/internal.dir/sha3/xkcp_sha3.c.su
16,static,oqs_aes128_load_iv_ni,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c,59,6,src/common/CMakeFiles/internal.dir/aes/aes128_ni.c.su
16,static,oqs_aes256_load_iv_ni,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c,86,6,src/common/CMakeFiles/internal.dir/aes/aes256_ni.c.su
16,static,oqs_aes256_load_iv_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,728,6,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,oqs_aes256_load_iv_u64_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,740,6,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,oqs_aes128_load_iv_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,761,6,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,oqs_aes128_load_iv_u64_c,/home/home/pqc/liboqs/src/common/aes/aes_c.c,773,6,src/common/CMakeFiles/internal.dir/aes/aes_c.c.su
16,static,OQS_SIG_ml_dsa_44_new,/home/home/pqc/liboqs/src/sig/ml_dsa/sig_ml_dsa_44.c,8,10,src/sig/ml_dsa/CMakeFiles/ml_dsa_44_ref.dir/sig_ml_dsa_44.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/test_kem.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/test_kem.dir/test_helpers.c.su
16,static,main,/home/home/pqc/liboqs/tests/example_sig.c,155,5,tests/CMakeFiles/example_sig.dir/example_sig.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/test_kem_mem.dir/test_helpers.c.su
16,static,unlock_sk_key,/home/home/pqc/liboqs/tests/test_sig_stfl.c,178,19,tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,lock_sk_key,/home/home/pqc/liboqs/tests/test_sig_stfl.c,167,19,tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,sig_stfl_keypair_from_keygen,/home/home/pqc/liboqs/tests/test_sig_stfl.c,198,12,tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,sig_stfl_KATs_keygen,/home/home/pqc/liboqs/tests/test_sig_stfl.c,254,12,tests/CMakeFiles/test_sig_stfl.dir/test_sig_stfl.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/test_sig_stfl.dir/test_helpers.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/test_sig.dir/test_helpers.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/kat_kem.dir/test_helpers.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/kat_sig.dir/test_helpers.c.su
16,static,hqc_prng_free,/home/home/pqc/liboqs/tests/test_helpers.c,49,13,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
16,static,flip_bit,/home/home/pqc/liboqs/tests/test_helpers.c,160,12,tests/CMakeFiles/kat_sig_stfl.dir/test_helpers.c.su
8,static,main,CMakeCCompilerId.c,907,5,CMakeFiles/4.2.3/CompilerIdC/a-CMakeCCompilerId.su
8,static,OQS_KEM_alg_count,/home/home/pqc/liboqs/src/kem/kem.c,68,13,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_alg_is_enabled,/home/home/pqc/liboqs/src/kem/kem.c,72,13,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_new,/home/home/pqc/liboqs/src/kem/kem.c,348,18,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_keypair_derand,/home/home/pqc/liboqs/src/kem/kem.c,625,20,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_keypair,/home/home/pqc/liboqs/src/kem/kem.c,633,20,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_encaps_derand,/home/home/pqc/liboqs/src/kem/kem.c,641,20,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_encaps,/home/home/pqc/liboqs/src/kem/kem.c,649,20,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_decaps,/home/home/pqc/liboqs/src/kem/kem.c,657,20,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_KEM_free,/home/home/pqc/liboqs/src/kem/kem.c,665,14,src/CMakeFiles/oqs.dir/kem/kem.c.su
8,static,OQS_SIG_STFL_alg_count,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,116,13,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_keygen_and_sign_supported,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,120,13,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_alg_is_enabled,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,128,13,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_new,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,570,23,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_free,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1083,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_new,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1089,34,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_SET_store_cb,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1537,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_serialize,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1545,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_deserialize,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1554,20,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_SET_lock,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1563,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_SET_unlock,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1571,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_SET_mutex,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1579,14,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_lock,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1587,12,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_STFL_SECRET_KEY_unlock,/home/home/pqc/liboqs/src/sig_stfl/sig_stfl.c,1604,12,src/CMakeFiles/oqs.dir/sig_stfl/sig_stfl.c.su
8,static,OQS_SIG_alg_count,/home/home/pqc/liboqs/src/sig/sig.c,249,13,src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,OQS_SIG_free,/home/home/pqc/liboqs/src/sig/sig.c,3112,14,src/CMakeFiles/oqs.dir/sig/sig.c.su
8,static,OQS_init,/home/home/pqc/liboqs/src/common/common.c,237,14,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_thread_stop,/home/home/pqc/liboqs/src/common/common.c,243,14,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_version,/home/home/pqc/liboqs/src/common/common.c,249,21,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_destroy,/home/home/pqc/liboqs/src/common/common.c,253,14,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_secure_bcmp,/home/home/pqc/liboqs/src/common/common.c,259,13,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_cleanse,/home/home/pqc/liboqs/src/common/common.c,271,14,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_insecure_free,/home/home/pqc/liboqs/src/common/common.c,301,14,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_aligned_alloc,/home/home/pqc/liboqs/src/common/common.c,309,7,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_aligned_free,/home/home/pqc/liboqs/src/common/common.c,392,6,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_malloc,/home/home/pqc/liboqs/src/common/common.c,419,15,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_calloc,/home/home/pqc/liboqs/src/common/common.c,427,15,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_MEM_strdup,/home/home/pqc/liboqs/src/common/common.c,439,15,src/common/CMakeFiles/internal.dir/common.c.su
8,static,OQS_init,/home/home/pqc/liboqs/src/common/common.c,237,14,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_thread_stop,/home/home/pqc/liboqs/src/common/common.c,243,14,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_version,/home/home/pqc/liboqs/src/common/common.c,249,21,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_destroy,/home/home/pqc/liboqs/src/common/common.c,253,14,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_secure_bcmp,/home/home/pqc/liboqs/src/common/common.c,259,13,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_cleanse,/home/home/pqc/liboqs/src/common/common.c,271,14,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_insecure_free,/home/home/pqc/liboqs/src/common/common.c,301,14,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_aligned_alloc,/home/home/pqc/liboqs/src/common/common.c,309,7,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_aligned_free,/home/home/pqc/liboqs/src/common/common.c,392,6,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_malloc,/home/home/pqc/liboqs/src/common/common.c,419,15,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_calloc,/home/home/pqc/liboqs/src/common/common.c,427,15,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_MEM_strdup,/home/home/pqc/liboqs/src/common/common.c,439,15,src/common/CMakeFiles/common.dir/common.c.su
8,static,OQS_randombytes_custom_algorithm,/home/home/pqc/liboqs/src/common/rand/rand.c,58,14,src/common/CMakeFiles/common.dir/rand/rand.c.su
8,static,OQS_randombytes,/home/home/pqc/liboqs/src/common/rand/rand.c,62,14,src/common/CMakeFiles/common.dir/rand/rand.c.su
8,static,OQS_SHA3_set_callbacks,/home/home/pqc/liboqs/src/common/sha3/sha3.c,11,14,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256,/home/home/pqc/liboqs/src/common/sha3/sha3.c,15,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_init,/home/home/pqc/liboqs/src/common/sha3/sha3.c,19,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/sha3.c,23,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/sha3.c,27,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_ctx_release,/home/home/pqc/liboqs/src/common/sha3/sha3.c,31,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/sha3.c,35,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_256_inc_ctx_clone,/home/home/pqc/liboqs/src/common/sha3/sha3.c,39,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384,/home/home/pqc/liboqs/src/common/sha3/sha3.c,43,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_init,/home/home/pqc/liboqs/src/common/sha3/sha3.c,47,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/sha3.c,51,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/sha3.c,55,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_ctx_release,/home/home/pqc/liboqs/src/common/sha3/sha3.c,59,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/sha3.c,63,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_384_inc_ctx_clone,/home/home/pqc/liboqs/src/common/sha3/sha3.c,67,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512,/home/home/pqc/liboqs/src/common/sha3/sha3.c,71,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_init,/home/home/pqc/liboqs/src/common/sha3/sha3.c,75,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/sha3.c,79,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/sha3.c,83,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_ctx_release,/home/home/pqc/liboqs/src/common/sha3/sha3.c,87,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/sha3.c,91,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_sha3_512_inc_ctx_clone,/home/home/pqc/liboqs/src/common/sha3/sha3.c,95,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128,/home/home/pqc/liboqs/src/common/sha3/sha3.c,99,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_init,/home/home/pqc/liboqs/src/common/sha3/sha3.c,103,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/sha3.c,107,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/sha3.c,111,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_squeeze,/home/home/pqc/liboqs/src/common/sha3/sha3.c,115,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_ctx_release,/home/home/pqc/liboqs/src/common/sha3/sha3.c,119,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_ctx_clone,/home/home/pqc/liboqs/src/common/sha3/sha3.c,123,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake128_inc_ctx_reset,/home/home/pqc/liboqs/src/common/sha3/sha3.c,127,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256,/home/home/pqc/liboqs/src/common/sha3/sha3.c,131,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_init,/home/home/pqc/liboqs/src/common/sha3/sha3.c,135,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_absorb,/home/home/pqc/liboqs/src/common/sha3/sha3.c,139,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_finalize,/home/home/pqc/liboqs/src/common/sha3/sha3.c,143,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_squeeze,/home/home/pqc/liboqs/src/common/sha3/sha3.c,147,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_ctx_release,/home/home/pqc/liboqs/src/common/sha3/sha3.c,151,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
8,static,OQS_SHA3_shake256_inc_ctx_clone,/home/home/pqc/liboqs/src/common/sha3/sha3.c,155,6,src/common/CMakeFiles/common.dir/sha3/sha3.c.su
